Alt_Species,Order,Family.name,Family,Common.name,Body.Mass.g,Brain.Mass.g,ReltiveBrainSive.OLSresiduals,RelativeBrainSize.PGLSresiduals,PC1min,PC1max,PC2min,PC2max,Migration,Eggs/year,PercVeg,Pelagic
Hirundo_ariel,PASSERIFORMES,Hirundinidae,Swallows and martins,Fairy Martin,11.025,0.37296,-0.16375832,0.027845007,-0.00081338,1.720898875,-1.312859496,1.027321587,1,NA,0,0
Galerida_cristata,PASSERIFORMES,Alaudidae,Larks,Crested Lark,43.15,1.21212,0.014001027,0.187653455,-1.309456734,1.586275497,-2.649580397,1.455254378,0,8.55,20,0
Locustella_luscinioides,PASSERIFORMES,Sylviidae,Old World warblers,Savi's Warbler,14.75,0.5698,-0.050973195,0.136803975,-1.225836403,0.555800827,-1.568275628,1.516018732,1,6.75,0,0
Hippolais_icterina,PASSERIFORMES,Sylviidae,Old World warblers,Icterine Warbler,13.2,0.48692,-0.092051457,0.097221038,-1.411766845,0.04598881,-1.236478708,1.56266356,1,4.5,0,0
Illadopsis_fulvescens,PASSERIFORMES,Timaliidae,Babblers and parrotbills,Brown Illadopsis,27.2,1.23284,0.13435939,0.314118399,1.068254725,1.849250583,-1.058436584,2.318224955,0,NA,0,0
Macronous_gularis,PASSERIFORMES,Timaliidae,Babblers and parrotbills,Pin-striped Tit-babbler,11.5,0.6734,0.082523687,0.273592302,0.192019502,1.77535387,-0.836222449,1.727021728,0,NA,0,0
Leiothrix_lutea,PASSERIFORMES,Timaliidae,Babblers and parrotbills,Red-billed Leiothrix,21.5,0.95312,0.080183967,0.263051467,-0.476729487,1.340747061,-0.878714968,1.762712114,0,2.82,0,0
Heterophasia_melanoleuca,PASSERIFORMES,Timaliidae,Babblers and parrotbills,Dark-backed Sibia,33.025,1.20176,0.075754663,0.252933116,0.480493558,1.250744199,-0.394760378,0.11805314,0,NA,0,0
Irena_puella,PASSERIFORMES,Irenidae,Fairy-bluebirds,Asian Fairy-bluebird,64.025,1.40896,-0.017267955,0.151010745,0.405902107,1.848898434,-0.621750165,2.124589999,0,NA,0,0
Henicorhina_leucosticta,PASSERIFORMES,Troglodytidae,Wrens,White-breasted Wood-wren,14.8,0.80808,0.099930067,0.28766166,0.264290447,1.84070399,-0.320611559,2.583464478,0,NA,0,0
Gracula_religiosa,PASSERIFORMES,Sturnidae,Starlings,Hill Myna,193.5,3.81248,0.144218051,0.297740211,0.39424471,1.877827657,-0.974399663,2.124589999,0,NA,0,0
Lamprotornis_purpureus,PASSERIFORMES,Sturnidae,Starlings,Purple Glossy-starling,101,2.19632,0.063907529,0.226096358,0.683417015,1.771178158,-1.519645027,1.501750074,0,NA,0,0
Ficedula_albicollis,PASSERIFORMES,Muscicapidae,Chats and Old World flycatchers,Collared Flycatcher,12.55,0.4662,-0.098572,0.091380588,-1.166733262,0.337015831,-0.647256959,1.53639221,1,6,0,0
Foudia_madagascariensis,PASSERIFORMES,Ploceidae,Weavers and allies,Madagascar Red Fody,16.175,0.777,0.061142903,0.247731848,0.723571824,1.690904152,-0.780416548,0.954472932,0,NA,0,0
Euplectes_orix,PASSERIFORMES,Ploceidae,Weavers and allies,Red Bishop,21.1,0.78736,0.001808292,0.184924882,-0.015970203,1.489972534,-1.718270239,1.328153599,0,NA,0,0
Lagonosticta_senegala,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Red-billed Firefinch,8.725,0.40404,-0.071704159,0.122907183,0.030425622,1.849250583,-2.508279231,2.045776412,0,10.5,20,0
Lonchura_cucullata,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Bronze Munia,9.1,0.39368,-0.093289613,0.10076773,0.341123351,1.849250583,-1.519645027,2.20801946,0,NA,20,0
Lonchura_malacca,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Tricoloured Munia,12.6,0.6216,0.025393113,0.215292149,0.411529702,1.877827657,-1.444082414,2.124589999,0,NA,0,0
Fringilla_coelebs,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Eurasian Chaffinch,22.625,0.83916,0.01239236,0.194588013,-1.653645725,0.654072848,-2.26252387,2.104926754,1,4.5,20,0
Leucosticte_arctoa,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Asian Rosy-finch,29.825,1.35716,0.153524208,0.332059324,-1.628869019,-0.555799683,-0.368263478,1.052009107,1,4.5,50,0
Loxia_curvirostra,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Red Crossbill,39.5,1.47112,0.119745207,0.294562673,-1.720609406,1.468669488,-1.754887678,1.762712114,1,5.95,50,0
Loxia_leucoptera,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,White-winged Crossbill,29.8,1.42968,0.176337337,0.354883593,-1.806473599,0.190645137,-0.294298591,1.589528008,1,7.5,30,0
Himatione_sanguinea,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Apapane,14.4,0.69412,0.040619348,0.228719956,1.307916203,1.340747061,0.011571798,0.104120851,0,3,0,0
Helmitheros_vermivorum,PASSERIFORMES,Parulidae,New World warblers,Worm-eating Warbler,13.2,0.61124,0.006702697,0.195975192,-0.924710649,0.117226527,0.023590329,1.056180893,1,4.63,0,0
Limnothlypis_swainsonii,PASSERIFORMES,Parulidae,New World warblers,Swainson's Warbler,17.35,0.69412,-0.005014959,0.180665445,-0.561408014,0.274259329,0.04478648,1.027620764,1,4.5,0,0
Geothlypis_trichas,PASSERIFORMES,Parulidae,New World warblers,Common Yellowthroat,9.666666667,0.53872,0.028137984,0.221408031,-1.625441798,1.421879974,-1.717434504,1.589528008,1,6.99125,0,0
Icteria_virens,PASSERIFORMES,Parulidae,New World warblers,Yellow-breasted Chat,25.3,0.94276,0.03558521,0.216297133,-1.266125918,1.229396871,-1.688868549,1.04589111,1,5.685,0,0
Icterus_galbula,PASSERIFORMES,Icteridae,New World blackbirds,Baltimore Oriole,33.9,1.17068,0.057971827,0.234802651,-1.376236311,1.199703146,-1.736394699,1.379058586,1,4.5,0,0
Icterus_spurius,PASSERIFORMES,Icteridae,New World blackbirds,Orchard Oriole,20.05,0.89096,0.067992071,0.251802545,-1.206115595,0.989236647,-0.224498704,1.102797574,1,4,10,0
Junco_hyemalis,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Dark-eyed Junco,19.475,0.85988,0.05969672,0.243883475,-1.796850827,0.51445133,-1.736394699,1.588364537,1,8,0,0
Loxipasser_anoxanthus,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Yellow-shouldered Grassquit,11.45,0.59052,0.026552142,0.217675992,1.50420317,1.508172586,0.503432933,0.564659637,0,NA,10,0
Loxigilla_violacea,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Greater Antillean Bullfinch,21.625,1.20176,0.179434611,0.362225747,1.065694991,1.54114576,-0.20666012,0.793237914,0,NA,10,0
Iridosornis_rufivertex,PASSERIFORMES,Thraupidae,Tanagers,Golden-crowned Tanager,23,1.37788,0.223733694,0.405712803,1.088774516,1.739171616,0.776967152,1.688099864,0,NA,0,0
Hemithraupis_guira,PASSERIFORMES,Thraupidae,Tanagers,Guira Tanager,12,0.59052,0.015063777,0.205592888,0.298510841,1.794125542,-0.399381911,2.343054357,0,NA,0,0
Habia_fuscicauda,PASSERIFORMES,Cardinalidae,"Grosbeaks, saltators and allies",Red-throated Ant-tanager,38.475,1.38824,0.10099968,0.276163724,0.182168921,1.768393557,-0.589242603,1.675987462,0,NA,0,0
Manacus_candei,PASSERIFORMES,Pipridae,Manakins,White-collared Manakin,17.75,0.59052,-0.080796143,0.104581479,0.536443335,1.511654282,-0.320611559,1.623705737,0,6,0,0
Manacus_vitellinus,PASSERIFORMES,Pipridae,Manakins,Golden-collared Manakin,17.5,0.64232,-0.040805972,0.144760079,1.477283743,1.84070399,0.383184011,2.554836153,0,6,0,0
Manacus_manacus,PASSERIFORMES,Pipridae,Manakins,White-bearded Manakin,17.225,0.61124,-0.058467199,0.127309258,0.553696577,1.768393557,-0.601967781,2.583464478,0,6,0,0
Pachyramphus_cinnamomeus,PASSERIFORMES,Cotingidae,Cotingas,Cinnamon Becard,20.325,0.91168,0.074640603,0.25827023,0.654502357,1.84070399,-0.601967781,2.554836153,0,NA,0,0
Pachyramphus_polychopterus,PASSERIFORMES,Cotingidae,Cotingas,White-winged Becard,21.6,0.76664,-0.015508412,0.167297961,0.051622089,1.84070399,-0.759645496,2.583464478,0,NA,0,0
Perissocephalus_tricolor,PASSERIFORMES,Cotingidae,Cotingas,Capuchinbird,351.5,4.8692,0.104299605,0.249906147,0.934811509,1.584951749,0.108127262,2.220730881,0,NA,0,0
Myiopagis_cotta,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Jamaican Elaenia,11.575,0.43512,-0.108732148,0.082254063,1.50420317,1.508172586,0.503432933,0.564659637,0,NA,0,0
Mecocerculus_leucophrys,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,White-throated Tyrannulet,11,0.49728,-0.038263701,0.153368404,0.228190511,1.785507433,-0.160522819,2.554836153,0,NA,0,0
Phaeomyias_murina,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Mouse-coloured Tyrannulet,10.31666667,0.38332,-0.135598831,0.05684627,0.196238308,1.768393557,-0.601967781,2.292910719,0,NA,0,0
Myiophobus_fasciatus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Bran-coloured Flycatcher,9.9,0.38332,-0.125503991,0.067463708,-0.009329591,1.747569156,-0.732280245,2.515463916,0,NA,0,0
Onychorhynchus_coronatus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Amazonian Royal Flycatcher,15.71666667,0.48692,-0.134781796,0.052174805,0.554660781,1.84070399,-0.759645496,2.583464478,0,NA,0,0
Myiobius_barbatus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Bearded Flycatcher,11.4,0.3626,-0.184183043,0.006996284,0.56424537,1.741424611,-0.150254784,2.583464478,0,NA,0,0
Mitrephanes_phaeocercus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Tufted Flycatcher,8.6,0.33152,-0.154085304,0.040711785,0.058618268,1.831893334,-0.786662826,2.554836153,1,NA,0,0
Myiozetetes_similis,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Social Flycatcher,27.55,0.84952,-0.03050447,0.14908469,0.212663158,1.84070399,-1.307745222,2.583464478,0,NA,0,0
Myiodynastes_maculatus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Streaked Flycatcher,43.35,1.17068,-0.002238722,0.171352749,0.000214088,1.84070399,-1.307745222,2.583464478,1,NA,0,0
Megarynchus_pitangua,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Boat-billed Flycatcher,63.5,1.21212,-0.080604841,0.087783565,0.149700604,1.84070399,-1.307745222,2.583464478,0,NA,0,0
Myiarchus_tuberculifer,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Dusky-capped Flycatcher,18.15,0.68376,-0.022583916,0.16249767,-0.466548775,1.84070399,-1.307745222,2.583464478,1,NA,0,0
Myiarchus_cinerascens,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Ash-throated Flycatcher,28.2,0.79772,-0.063537739,0.115741636,-1.025938192,1.229396871,-1.736394699,0.885043289,1,6.6,0,0
Myiarchus_tyrannulus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Brown-crested Flycatcher,36.5625,1.01528,-0.022394407,0.153441724,-0.496930841,1.768393557,-1.688868549,2.135380891,1,3.95,0,0
Myiarchus_stolidus,PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Stolid Flycatcher,21.3,0.6734,-0.068402018,0.114588593,1.138014826,1.54114576,-0.20666012,0.665517045,0,NA,0,0
Myrmotherula_axillaris,PASSERIFORMES,Thamnophilidae,Antbirds,White-flanked Antwren,8.05,0.40404,-0.051987445,0.143667883,0.722987355,1.84070399,-0.589242603,2.583464478,0,NA,0,0
Myrmeciza_exsul,PASSERIFORMES,Thamnophilidae,Antbirds,Chestnut-backed Antbird,26.375,1.06708,0.079191624,0.25935178,1.030516542,1.84070399,0.039866558,2.554836153,0,NA,0,0
Myrmeciza_ferruginea,PASSERIFORMES,Thamnophilidae,Antbirds,Ferruginous-backed Antbird,26.1,0.84952,-0.017265238,0.163028714,1.065814745,1.584951749,0.251838727,1.516353007,0,NA,0,0
Phacellodomus_ruber,PASSERIFORMES,Furnariidae,Ovenbirds,Greater Thornbird,42.2,1.14996,-0.003410598,0.170535288,0.187000952,1.423807617,-0.45539979,1.859775125,0,NA,0,0
Menura_novaehollandiae,PASSERIFORMES,Menuridae,Lyrebirds,Superb Lyrebird,979.95,11.10592,0.211337275,0.343547369,0.035956398,0.456576226,-0.124735535,1.027321587,0,1,0,0
Malurus_melanocephalus,PASSERIFORMES,Maluridae,Australasian wrens,Red-backed Fairywren,7.9,0.4662,0.01476623,0.210660746,0.173287518,1.720898875,-1.142871714,0.484953509,0,NA,0,0
Malurus_leucopterus,PASSERIFORMES,Maluridae,Australasian wrens,White-winged Fairywren,7.4,0.40404,-0.031371652,0.165345896,-0.00081338,1.400922747,-1.312859496,0.725553821,0,NA,0,0
Malurus_cyaneus,PASSERIFORMES,Maluridae,Australasian wrens,Superb Fairywren,10.5,0.48692,-0.036015903,0.156205908,0.016503922,0.648451414,-0.597764259,1.550257451,0,NA,0,0
Malurus_splendens,PASSERIFORMES,Maluridae,Australasian wrens,Splendid Fairywren,9.3125,0.4662,-0.025512983,0.168242657,0.004078449,0.851914841,-1.228950257,0.329727702,0,NA,10,0
Malurus_lamberti,PASSERIFORMES,Maluridae,Australasian wrens,Variegated Fairywren,8.15,0.47656,0.016682702,0.212173102,-0.00081338,1.65538344,-1.312859496,0.738519374,0,NA,0,0
Malurus_elegans,PASSERIFORMES,Maluridae,Australasian wrens,Red-winged Fairywren,9.75,0.59052,0.065907628,0.259068864,0.295067849,0.851914841,-0.613182016,0.125271042,0,NA,0,0
Malurus_pulcherrimus,PASSERIFORMES,Maluridae,Australasian wrens,Blue-breasted Fairywren,9.2,0.43512,-0.052500079,0.141414419,0.028447389,0.720309512,-0.988768421,0.147577805,0,NA,0,0
Meliphaga_notata,PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-spotted Honeyeater,26.325,0.90132,0.006338294,0.186522672,0.744324353,1.720898875,-0.100354332,0.211576031,0,NA,0,0
Meliphaga_lewinii,PASSERIFORMES,Meliphagidae,Honeyeaters,Lewin's Honeyeater,34.4,1.21212,0.069494026,0.246131926,0.086081779,1.485164906,-0.597764259,0.996332834,0,NA,0,0
Manorina_melanophrys,PASSERIFORMES,Meliphagidae,Honeyeaters,Bell Miner,29.725,1.18104,0.093980153,0.272559885,0.065459182,0.489993269,-0.18403071,1.027321587,0,NA,0,0
Manorina_melanocephala,PASSERIFORMES,Meliphagidae,Honeyeaters,Noisy Miner,60.575,1.92696,0.132269551,0.301306363,0.016503922,1.485164906,-0.868981315,1.572906852,0,NA,0,0
Manorina_flavigula,PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-throated Miner,52.6,1.41932,0.034043984,0.205020756,-0.00081338,1.694831142,-1.312859496,0.553156379,0,NA,0,0
Melithreptus_lunatus,PASSERIFORMES,Meliphagidae,Honeyeaters,White-naped Honeyeater,13.85,0.6216,0.002231611,0.190856711,0.013429309,1.221289239,-0.777858355,1.027321587,0,NA,0,0
Melithreptus_albogularis,PASSERIFORMES,Meliphagidae,Honeyeaters,White-throated Honeyeater,10.9,0.65268,0.082071847,0.273819719,0.311687178,1.720898875,-0.979124994,1.409546854,0,NA,0,0
Melithreptus_brevirostris,PASSERIFORMES,Meliphagidae,Honeyeaters,Brown-headed Honeyeater,12.825,0.70448,0.075416748,0.265077402,0.007515454,0.851914841,-1.129626479,1.027321587,0,NA,0,0
Myzomela_obscura,PASSERIFORMES,Meliphagidae,Honeyeaters,Dusky Myzomela,12.25,0.52836,-0.038289868,0.151977865,0.353006886,1.780815919,-0.454144823,2.197956736,0,NA,0,0
Myzomela_sanguinolenta,PASSERIFORMES,Meliphagidae,Honeyeaters,Scarlet Myzomela,8.1,0.35224,-0.113089339,0.082483271,0.024107632,1.349215869,-0.573358384,1.027321587,0,NA,0,0
Pardalotus_punctatus,PASSERIFORMES,Pardalotidae,Pardalotes,Spotted Pardalote,8.875,0.4144,-0.064882731,0.129502697,0.007515454,1.174598659,-0.777858355,1.572906852,0,NA,0,0
Pardalotus_striatus,PASSERIFORMES,Pardalotidae,Pardalotes,Striated Pardalote,11.775,0.53872,-0.020172906,0.170596145,-0.00081338,1.694831142,-1.145133642,1.572906852,1,NA,0,0
Orthonyx_temminckii,PASSERIFORMES,Orthonychidae,Logrunners,Australian Logrunner,58.15,1.82336,0.118273621,0.287866479,0.164979944,0.527745986,-0.18403071,0.646036193,0,NA,0,0
Pericrocotus_ethologus,PASSERIFORMES,Campephagidae,Cuckoo-shrikes,Long-tailed Minivet,19,0.91168,0.091147685,0.275640266,-0.851864303,1.409954578,-1.741085191,1.762712114,1,NA,10,0
Pachycephala_pectoralis,PASSERIFORMES,Pachycephalidae,Whistlers,Golden Whistler,32.7,1.16032,0.062936367,0.2402469,0.013429309,1.888332464,-1.079936076,2.058848144,0,NA,0,0
Pachycephala_rufiventris,PASSERIFORMES,Pachycephalidae,Whistlers,Rufous Whistler,23.125,1.06708,0.111392087,0.293299799,-0.00081338,1.720898875,-1.312859496,1.027321587,0,NA,10,0
Oriolus_sagittatus,PASSERIFORMES,Oriolidae,Orioles and figbirds,Olive-backed Oriole,96.6,2.03056,0.040734512,0.203521152,0.013371337,1.720898875,-1.078247146,1.072463848,0,NA,0,0
Oreoica_gutturalis,PASSERIFORMES,Colluricinclidae,Shrike-thrushes and allies,Crested Bellbird,63.125,1.73012,0.075376115,0.243847931,-0.00081338,1.200911352,-1.312859496,0.817998039,0,NA,0,0
Monarcha_melanopsis,PASSERIFORMES,Monarchidae,Monarchs,Black-faced Monarch,23,0.95312,0.063669881,0.24564899,0.065459182,1.623038856,-0.411329073,1.01565811,1,NA,0,0
Monarcha_guttula,PASSERIFORMES,Monarchidae,Monarchs,Spot-winged Monarch,16.275,0.70448,0.017081357,0.203591471,1.332459928,1.780815919,0.545825783,2.71118116,0,NA,0,0
Monarcha_trivirgatus,PASSERIFORMES,Monarchidae,Monarchs,Spectacled Monarch,13.1,0.65268,0.037053344,0.226428259,0.288872777,1.799612901,-0.453519051,1.466757623,1,NA,0,0
Myiagra_caledonica,PASSERIFORMES,Monarchidae,Monarchs,Melanesian Flycatcher,10.9,0.61124,0.053583309,0.245331181,1.13057385,1.619447267,-0.085944094,0.69268153,0,NA,0,0
Myiagra_inquieta,PASSERIFORMES,Monarchidae,Monarchs,Restless Flycatcher,20.75,0.78736,0.005904118,0.18925883,0.016503922,1.719377461,-0.979124994,1.027321587,0,NA,0,0
Myiagra_alecto,PASSERIFORMES,Monarchidae,Monarchs,Shining Flycatcher,24.6,0.75628,-0.05326288,0.127830328,0.42763872,1.798638473,-0.979124994,2.49269886,0,NA,0,0
Perisoreus_canadensis,PASSERIFORMES,Corvidae,Crows and jays,Grey Jay,71.1,2.62108,0.22664833,0.39349297,-1.808131677,0.389245123,-0.602062421,1.589528008,0,3.5,10,0
Parotia_lawesii,PASSERIFORMES,Paradisaeidae,Birds of paradise,Lawes's Parotia,158.125,4.15436,0.230951035,0.387135949,1.366216241,1.5778956,0.881861876,2.596449683,0,NA,0,0
Melanodryas_vittata,PASSERIFORMES,Petroicidae,Australasian robins,Dusky Robin,26.6,1.036,0.064274354,0.244326073,0.213963369,0.481485894,0.980712545,1.572906852,0,NA,0,0
Pachycephalopsis_poliosoma,PASSERIFORMES,Petroicidae,Australasian robins,White-eyed Robin,37.25,1.09816,0.007123815,0.182714383,1.366216241,1.774291611,0.881861876,2.71118116,0,NA,0,0
Microeca_flavigaster,PASSERIFORMES,Petroicidae,Australasian robins,Lemon-bellied Flyrobin,12,0.52836,-0.033240902,0.157288209,0.593890786,1.752844593,-0.979124994,2.372996455,0,NA,0,0
Petroica_multicolor,PASSERIFORMES,Petroicidae,Australasian robins,Scarlet Robin,12.1,0.53872,-0.026839831,0.163584081,0.017371859,1.864609408,-0.805133873,1.839300417,1,NA,0,0
Petroica_goodenovii,PASSERIFORMES,Petroicidae,Australasian robins,Red-capped Robin,8.875,0.38332,-0.098740998,0.09564443,-0.00081338,1.517361684,-1.312859496,1.027321587,0,NA,0,0
Petroica_phoenicea,PASSERIFORMES,Petroicidae,Australasian robins,Flame Robin,13,0.50764,-0.070214748,0.119263373,0.050997651,0.481485894,0.225581168,1.572906852,1,NA,0,0
Petroica_rodinogaster,PASSERIFORMES,Petroicidae,Australasian robins,Pink Robin,10.25,0.50764,-0.012017007,0.180510276,0.111993158,0.481485894,0.728706255,1.572906852,1,NA,0,0
Phainopepla_nitens,PASSERIFORMES,Bombycillidae,Waxwings,Phainopepla,22.55,0.81844,0.002347492,0.184586884,-0.519743875,1.180574181,-1.736394699,1.071898849,1,5,0,0
Parus_carolinensis,PASSERIFORMES,Paridae,Tits and chickadees,Carolina Chickadee,10.25,0.6216,0.075938163,0.268465446,-0.754843657,0.577294875,-0.190687478,1.041113636,0,6,0,0
Parus_atricapillus,PASSERIFORMES,Paridae,Tits and chickadees,Black-capped Chickadee,10.8,0.78736,0.165801737,0.357666443,-1.642941362,0.389245123,-0.388905615,1.589528008,0,6.95,0,0
Parus_gambeli,PASSERIFORMES,Paridae,Tits and chickadees,Mountain Chickadee,11.5185,0.777,0.144277995,0.335326234,-1.253390162,0.3411464,-1.717434504,1.210787609,0,10.545,0,0
Petrochelidon_fulva,PASSERIFORMES,Hirundinidae,Swallows and martins,Cave Swallow,19.13333334,0.518,-0.156077341,0.02832863,-0.506326656,1.54114576,-0.305343902,1.197709678,1,8,0,0
Mirafra_javanica,PASSERIFORMES,Alaudidae,Larks,Australasian Lark,23.075,0.75628,-0.037592264,0.14434396,-0.00081338,1.851085554,-1.312859496,2.49269886,0,NA,0,0
Nicator_chloris,PASSERIFORMES,Pycnonotidae,Bulbuls,Yellow-spotted Nicator,44.4,1.32608,0.04603248,0.219294663,1.044378882,1.849250583,-1.308007605,2.318224955,0,NA,0,0
Megalurus_palustris,PASSERIFORMES,Sylviidae,Old World warblers,Striated Grassbird,42,1.18104,0.009334537,0.183343044,0.088441305,1.797708361,-1.749750843,2.07440238,0,NA,0,0
Minla_ignotincta,PASSERIFORMES,Timaliidae,Babblers and parrotbills,Red-tailed Minla,14.3,0.73556,0.067509285,0.255703748,-0.256047784,1.293673517,-0.356380948,1.762712114,0,NA,0,0
Margarops_fuscatus,PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Pearly-eyed Thrasher,100.4833333,2.4346,0.109895361,0.272154166,1.29011283,1.293989945,0.237062809,0.239531685,0,NA,0,0
Myadestes_townsendi,PASSERIFORMES,Turdidae,Thrushes,Townsend's Solitaire,33.475,1.04636,0.012304019,0.189301721,-1.623193845,0.976716143,-1.673607104,1.339247466,1,NA,10,0
Myadestes_genibarbis,PASSERIFORMES,Turdidae,Thrushes,Rufous-throated Solitaire,29.35,0.95312,0.003971924,0.182720313,1.138014826,1.54114576,-0.20666012,0.665517045,0,NA,0,0
Oenanthe_oenanthe,PASSERIFORMES,Muscicapidae,Chats and Old World flycatchers,Northern Wheatear,23.775,0.80808,-0.016138304,0.165404253,-1.806743823,0.654072848,-2.199874293,1.759305997,1,11,0,0
Monticola_saxatilis,PASSERIFORMES,Muscicapidae,Chats and Old World flycatchers,Rufous-tailed Rock-thrush,50,1.33644,0.020326154,0.191995157,-1.263662287,0.351375417,-2.229315782,1.589623142,1,4.25,0,0
Muscicapa_striata,PASSERIFORMES,Muscicapidae,Chats and Old World flycatchers,Spotted Flycatcher,15.9,0.50764,-0.119523382,0.067284886,-1.611619788,0.609331481,-2.229315782,1.759305997,1,5.25,0,0
Nectarinia_violacea,PASSERIFORMES,Nectariniidae,Sunbirds,Orange-breasted Sunbird,9.55,0.44548,-0.051423645,0.142002839,0.137957518,0.656492519,-0.683633414,0.633753229,0,4.25,0,0
Nectarinia_jugularis,PASSERIFORMES,Nectariniidae,Sunbirds,Olive-backed Sunbird,8.6,0.4144,-0.057175291,0.137621798,0.261666897,1.888332464,-0.570894276,2.71118116,0,4.4,0,0
Passer_domesticus,PASSERIFORMES,Passeridae,"Sparrows, snowfinches and allies",House Sparrow,27.7,1.00492,0.041123819,0.220640846,-1.791800079,1.848306725,-2.682867541,2.403783363,1,14.1375,30,0
Passer_hispaniolensis,PASSERIFORMES,Passeridae,"Sparrows, snowfinches and allies",Spanish Sparrow,24.2,1.00492,0.074200283,0.255509444,-1.263662287,0.609331481,-2.55739775,0.706066355,1,9.8,20,0
Neochmia_temporalis,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Red-browed Finch,11.45,0.53872,-0.01331937,0.17780448,0.017371859,1.720898875,-0.597764259,1.146305643,0,NA,0,0
Padda_oryzivora,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Java Sparrow,24.8,0.8806,0.010850453,0.191836588,1.513501098,1.747493866,0.824596664,1.309098504,0,NA,0,0
Motacilla_alba,PASSERIFORMES,Motacillidae,Wagtails and pipits,White Wagtail,24.1,0.6216,-0.133406261,0.047957446,-1.806743823,0.666684374,-2.220434253,1.762712114,1,9.1875,0,0
Motacilla_flava,PASSERIFORMES,Motacillidae,Wagtails and pipits,Yellow Wagtail,17.575,0.5698,-0.093882156,0.091627085,-1.806743823,0.676091774,-2.555900893,1.717326324,1,6.5,10,0
Parula_americana,PASSERIFORMES,Parulidae,New World warblers,Northern Parula,7.9,0.40404,-0.047381676,0.14851284,-1.33929775,0.763615052,-0.128009433,1.430014618,1,4.5,0,0
Mniotilta_varia,PASSERIFORMES,Parulidae,New World warblers,Black-and-white Warbler,10.9,0.45584,-0.073816026,0.117931846,-1.708464618,-0.090752434,-0.170560066,1.589528008,1,4.88,0,0
Myioborus_pictus,PASSERIFORMES,Parulidae,New World warblers,Painted Redstart,9.775,0.40404,-0.099529679,0.093599095,-0.63204181,1.371439685,-1.281430716,1.623705737,1,8,0,0
Phaeothlypis_fulvicauda,PASSERIFORMES,Parulidae,New World warblers,Buff-rumped Warbler,14.9,0.58016,-0.045625445,0.142015452,0.801014139,1.84070399,0.039866558,2.554836153,0,2,0,0
Molothrus_ater,PASSERIFORMES,Icteridae,New World blackbirds,Brown-headed Cowbird,42.55,1.1914,0.009941759,0.183778767,-1.620780321,0.866750126,-1.736394699,1.589528008,1,4.3,0,0
Molothrus_oryzivorus,PASSERIFORMES,Icteridae,New World blackbirds,Giant Cowbird,156,3.25304,0.128049313,0.28441303,0.37006001,1.84070399,-1.073414982,2.583464478,0,NA,0,0
Melospiza_georgiana,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Swamp Sparrow,16.575,0.83916,0.088584898,0.274862029,-1.788488979,-0.246998214,-0.185639829,1.589528008,1,7.4375,0,0
Aimophila_cassinii,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Cassin's Sparrow,18.825,0.80808,0.041025412,0.225633722,-0.814695312,0.750471379,-1.590207191,0.635492319,1,NA,10,0
Oryzoborus_angolensis,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Lesser Seed-finch,12.96666667,0.70448,0.072726753,0.262239452,0.313730806,1.768393557,-0.601967781,2.583464478,0,NA,20,0
Melopyrrha_nigra,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Cuban Bullfinch,14.25,0.87024,0.141387898,0.329629536,1.040717777,1.402399496,0.500844037,0.905593089,0,NA,10,0
